2019-08-02 00:01:30.6118||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:02:28.2911|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:02:28.3971|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:03:29.8737||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:03:31.2617|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:03:31.7038|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 442.0589ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:03:34.7419|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:03:34.8539|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 114.0548ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:03:35.0720|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:03:35.4010|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 322.4574ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:03:42.2984|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 32 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:03:42.3114|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:03:42.3664|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:03:42.4774|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:04:27.4750||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:04:28.9490|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:04:29.3301|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 385.2842ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:04:35.7974|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:04:35.9024|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 108.7078ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:04:36.1415|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:04:36.4255|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 281.0046ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:04:43.4719|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 31 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:04:43.4719|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:04:43.5299|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:04:43.6369|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:10.3804|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 26736.9366ms. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:10.3984|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:10.4244|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) in 26887.5826ms |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:10.4474|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 26975.7931ms 200 application/json; charset=utf-8 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:32.2857||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:05:33.5467|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:05:33.9088|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 362.2889ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:05:38.5000|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:05:38.6260|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 124.7619ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:05:38.8420|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:05:39.1661|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 323.8494ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:05:48.4466|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 32 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:05:48.4466|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:05:48.5096|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:05:48.6276|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:07:55.5449|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 126909.2205ms. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:07:55.5599|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:07:55.5989|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) in 127083.301ms |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:07:55.6099|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 127172.1475ms 200 application/json; charset=utf-8 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:05.3669||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:09:06.7329|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:09:07.0499|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 316.9039ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:09:14.8094|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:09:14.9114|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 110.3958ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:09:15.1134|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:09:15.4004|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 287.0315ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:09:23.7369|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 30 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:09:23.7369|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:09:23.8009|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:23.9169|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:26.2860|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2362.2949ms. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:26.3060|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:26.3231|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) in 2514.8252ms |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:26.3371|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2617.1811ms 200 application/json; charset=utf-8 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:09:53.1196||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:09:53.5876|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:09:53.7936|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 207.4707ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:09:57.1718|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:09:57.2838|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 112.1855ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:09:57.4748|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:09:57.7138|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 239.2991ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:10:06.4463|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 31 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:10:06.4483|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:10:06.4943|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:10:06.5404|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:10:06.6844|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 139.5287ms. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:10:06.6844|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:10:06.7064|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) in 209.0261ms |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:10:06.7124|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 265.8739ms 200 application/json; charset=utf-8 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:12:12.2215||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-08-02 00:12:13.5446|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-08-02 00:12:13.9256|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 388.4167ms 404  |url: http://localhost/api/values|action: 
2019-08-02 00:12:17.3618|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:12:17.4848|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 130.4685ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-08-02 00:12:17.7059|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:12:18.0259|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 320.9307ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-08-02 00:12:26.9394|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 32 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:12:26.9474|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-08-02 00:12:27.0014|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 00:12:27.1114|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-08-02 09:39:10.1245||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
