2019-09-05 15:50:59.5703||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-09-05 15:51:33.0012|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 14517.5262ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:51:33.0012|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 14579.1274ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:51:51.1113|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-09-05 15:51:51.1113|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.2384ms 404  |url: http://localhost/api/values|action: 
2019-09-05 15:51:56.6676||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-09-05 15:51:57.1686|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-09-05 15:51:57.3506|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 182.813ms 404  |url: http://localhost/api/values|action: 
2019-09-05 15:51:59.7788|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:51:59.7808|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:51:59.8498|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:51:59.9598|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:00.1948|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 230.3955ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:00.2078|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:00.2228|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 368.2736ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:00.2228|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 451.5292ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8532|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:52:24.8532|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:52:24.8532|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8662|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8942|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 26.2776ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8962|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8962|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 44.4564ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:24.8962|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 56.3433ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3267|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:52:50.3267|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:52:50.3267|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3267|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3267|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 5.0795ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3267|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3427|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 12.5894ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:52:50.3427|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 16.676ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7541|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:54:42.7561|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:54:42.7561|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7561|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7851|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 25.6181ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7891|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7891|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 33.6151ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:54:42.7891|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 38.3778ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0193|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:55:21.0193|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:55:21.0223|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0223|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0453|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 21.3323ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0453|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0453|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 27.9843ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:55:21.0453|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 33.5386ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3541|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:58:13.3541|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:58:13.3561|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3561|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3911|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 33.7785ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3911|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3911|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 37.127ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:13.3911|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 45.5456ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5022|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:58:31.5022|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:58:31.5022|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5022|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5232|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 5.242ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5232|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5232|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 14.6417ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:58:31.5302|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 27.2235ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:20.0960||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-09-05 15:59:20.4950|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-09-05 15:59:20.7620|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 267.6402ms 404  |url: http://localhost/api/values|action: 
2019-09-05 15:59:24.2042|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/health_card_to_his/get_his_scheduling_list application/json-patch+json 76 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:59:24.2182|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: 
2019-09-05 15:59:24.2802|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "health_card_to_his"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.health_card_to_hisController (DapperTast). |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:24.3922|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:24.5812|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 183.726ms. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:24.5942|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:24.6142|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.health_card_to_hisController.get_his_scheduling_list (DapperTast) in 329.8559ms |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:24.6232|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 418.9382ms 200 application/json; charset=utf-8 |url: http://localhost/health_card_to_his/get_his_scheduling_list|action: get_his_scheduling_list
2019-09-05 15:59:49.4406||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
